Regulator	Target	MI
LINC00239	OR2B11	1.3792922544726756
LINC00239	ENSG00000256568	1.3792922544726756
TIGIT	ENSG00000272114	1.2293362159076602
ENSG00000254750	KLK1	1.2293362159076602
ENSG00000254750	RNF128	1.2293362159076602
MAS1L	ENSG00000226194	1.2293362159076602
GZMA	ENSG00000231780	1.2293362159076602
GZMB	TRIM50	1.2293362159076602
CD7	ENSG00000231468	1.2293362159076602
CD7	CHRDL2	1.2293362159076602
CD7	ENSG00000279633	1.2293362159076602
