,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ENSG00000199730,0.863300637559822,0.13689966094622,-0.799689172452937,0.417791403834675,-0.0409847923505962,0.451396174855843,0.459988602858649,0.044297312340509,0.0539240244053482,-0.107548264762339,0.426970080370298,0.447696665002764,0.0206517126906047,-1.52951789802106,0.729767915062229
ENSG00000218806,0.214956180068103,-0.740983202055157,0.144278052561004,-0.791686005101105,-0.252612983742358,0.0569385549466052,-0.259875480706836,0.652985577597541,0.302486986497621,0.411202698460487,-0.324030742326467,0.897567605055332,-0.814710382163675,-0.139925604314826,0.405462562367116
ENSG00000224067,0.484465014435473,-0.658832530827735,0.652312669577354,-0.384810418538801,-1.745764267751,-0.268168095263242,1.06918736144748,1.80837808558813,0.653549160654433,-1.57238024877725,0.0898405844930679,-0.949565282991873,-0.411870254106442,0.737221629278334,0.654021679694595
ENSG00000224121,-2.53765775457374,0.203364303950794,-0.666388870604082,0.216580645160293,-0.592622680924668,0.356332362585189,-0.386633949292091,0.738435696630166,-1.13522268243901,0.288079252183827,0.0948650976361792,0.60230516864351,-2.59272940482999,-1.95372907697183,0.654819837767568
ENSG00000224207,-0.536368731187438,-0.606951244246356,0.843804891209305,-0.0764608720752781,-0.625530932920062,0.0373857747041258,0.752667815132801,0.304502466114881,1.8673433454264,0.276992339380082,-0.126079241413614,1.28690039251552,0.218788145808531,-0.00885455419550494,1.4946904057699
ENSG00000224272,0.0571980423705869,0.0702912439053378,1.11547483477988,1.89022387222265,-0.0118818308531033,0.0272442873830666,0.0231278481506136,1.48956325586796,0.101874143257312,0.0422035836258911,0.641472374764365,0.697814575540007,-0.320439033826024,-0.0908937863403754,-0.0625256897676729
ENSG00000225051,0.16655870071921,-0.157481653841662,0.336988188977774,-0.0912333623412088,0.0379671678594855,-0.533430973808727,-0.00691837308052787,0.229249526601065,0.241853574495572,0.690791312464789,0.270135542006487,-0.125574622135635,0.188170833090046,-1.05113431332615,0.00244530825761727
ENSG00000225107,-0.481541806379232,-0.940147491694593,-0.104806368238996,-0.327485712750303,-0.0647841750610425,1.11037707699562,0.19289603135429,0.000893623906733255,0.0688055906762688,0.236941353502976,0.314938088729581,0.442400449171499,-0.0423930904405258,-0.179815284311241,0.977753192355146
ENSG00000225111,-1.64718940359695,0.259638447159131,-0.345712745695327,-2.18378343593104,0.192469968901285,0.0897948351269821,1.14562840026574,-0.157909987645198,1.14221962913066,0.497875336193619,-0.597873826619275,-0.879602476641071,1.37136645049854,-0.438033793338096,1.30320141114185
ENSG00000226205,0.593221131665514,-0.763698564670659,1.0577568623299,-0.74146746479249,-1.66848309104382,-1.09295529831298,-1.91227325409715,2.15034261506716,-0.389619883688791,-1.87932749070629,0.910053486574524,1.42156073842613,-2.63636106963174,1.80636742874705,0.192720488961216
ENSG00000227383,-0.320442108053096,-1.13056473332946,0.0195541304065322,-0.382378544384712,0.129250976409994,0.368295102932048,0.859135234227819,0.300132924926198,0.28177563745391,-0.282671567515468,1.27496513641714,-0.117533959317993,0.375277786646129,-0.101703237082319,1.18450896834124
ENSG00000228175,2.56157214464252,-0.294914424621066,0.426891647292349,-0.307691749240152,-1.39124933929927,-1.94740468416739,-1.58054641299775,1.23873488952924,0.560460020570773,-0.000225282430889742,0.00923544596749114,0.376862865899164,-0.937909266833466,-0.261839699498013,0.420610281701118
ENSG00000228382,0.305904422092597,0.33664220256278,2.91357577182525,-1.14781217679744,0.156472156745602,1.00919503843754,0.374174606688163,-1.2366104145122,2.56801349587802,0.0799787357538142,-1.95227243772923,0.297927809813839,1.63529393392394,1.73198419184089,1.11856371726897
ENSG00000228601,-0.00794945262548512,-0.0172310136721157,-0.0172025378274165,-0.0765305024472729,-0.456485216587204,0.0156974260163369,-0.21249029268296,-0.0459486005221882,-0.0168507719314722,-0.0745789744918476,0.00474905122185099,-0.0884900792863749,1.01689048256735,0.494203076685497,0.605970109473438
